t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
2.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.453574637960428007e+01,1.827453857167622786e+01,7.189715048719492074e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.604000000000000625e+01,5.000000000000000000e+01
2.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.460111692946113138e+01,1.865615726872463398e+01,6.742725801814236419e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.601000000000000512e+01,5.000000000000000000e+01
2.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.481901876231731663e+01,1.871191854897737628e+01,6.469062688705307984e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.590999999999999659e+01,5.000000000000000000e+01
2.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.532019297788647449e+01,1.820181367790933535e+01,6.477993344204191040e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.568000000000000682e+01,5.000000000000000000e+01
2.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.532019297788647449e+01,1.865929461430435765e+01,6.020512407809168742e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.568000000000000682e+01,5.000000000000000000e+01
2.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.532019297788647449e+01,1.908446789058853454e+01,5.595339131524991849e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.568000000000000682e+01,5.000000000000000000e+01
2.900000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,2.586494756002689144e+01,1.842857692756658494e+01,5.706475512406522732e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.543000000000000682e+01,5.000000000000000000e+01
3.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.601747884302622182e+01,1.853728198568954610e+01,5.445239171284230295e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.535999999999999943e+01,5.000000000000000000e+01
3.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.601747884302622182e+01,1.892182901786622296e+01,5.060692139107556997e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.535999999999999943e+01,5.000000000000000000e+01
3.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.601747884302622182e+01,1.927921903906425527e+01,4.703302117909523794e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.535999999999999943e+01,5.000000000000000000e+01
3.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.601747884302622182e+01,1.961136989855456747e+01,4.371151258419211594e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.535999999999999943e+01,5.000000000000000000e+01
3.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.623538067588237865e+01,1.949964873707043012e+01,4.264970587047193007e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.526000000000000512e+01,5.000000000000000000e+01
3.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.614821994273992800e+01,1.996901038979742893e+01,3.882769667462642627e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.529999999999999716e+01,5.000000000000000000e+01
3.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.643149232545293259e+01,1.969667475934692291e+01,3.871832915200143166e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.517000000000000171e+01,5.000000000000000000e+01
3.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.664939415830911784e+01,1.954969134749017456e+01,3.800914494200708038e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.506999999999999318e+01,5.000000000000000000e+01
3.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.658402360845226653e+01,1.994423947058283275e+01,3.471736920964901607e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.509999999999999432e+01,5.000000000000000000e+01
3.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.671476470816594073e+01,1.993716707534539267e+01,3.348068216488666593e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.504000000000000625e+01,5.000000000000000000e+01
4.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.671476470816594073e+01,2.017361026097540488e+01,3.111625030858655272e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.504000000000000625e+01,5.000000000000000000e+01
4.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.671476470816594073e+01,2.039335564464440864e+01,2.891879647189650626e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.504000000000000625e+01,5.000000000000000000e+01
4.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.671476470816594073e+01,2.059758243813466194e+01,2.687652853699396882e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.504000000000000625e+01,5.000000000000000000e+01
4.300000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,2.664939415830911784e+01,2.091351115693212392e+01,2.437094684758756902e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.506999999999999318e+01,5.000000000000000000e+01
4.400000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,2.664939415830911784e+01,2.108562068209307228e+01,2.264985159597808551e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.506999999999999318e+01,5.000000000000000000e+01
4.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.658402360845226653e+01,2.137170027907040648e+01,2.044276112477327878e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.509999999999999432e+01,5.000000000000000000e+01
4.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.664939415830911784e+01,2.138994407008845400e+01,1.960661771602428605e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.506999999999999318e+01,5.000000000000000000e+01
4.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.649686287530978746e+01,2.182269821974559676e+01,1.680438904944615119e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.514000000000000057e+01,5.000000000000000000e+01
4.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.623538067588237865e+01,2.244587044652675800e+01,1.318748877590863122e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.526000000000000512e+01,5.000000000000000000e+01
4.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.623538067588237865e+01,2.253900151958195508e+01,1.225617804535667155e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.526000000000000512e+01,5.000000000000000000e+01
5.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.614821994273992800e+01,2.279372171111909395e+01,1.058058346140979378e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.529999999999999716e+01,5.000000000000000000e+01
5.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.608284939288307669e+01,2.299456719632097901e+01,9.225834107959440811e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.532999999999999829e+01,5.000000000000000000e+01
5.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.608284939288307669e+01,2.305972075549390610e+01,8.574298516230159928e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.532999999999999829e+01,5.000000000000000000e+01
5.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.630075122573922997e+01,2.269985785103460429e+01,9.993909232261644071e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.523000000000000398e+01,5.000000000000000000e+01
5.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.601747884302622182e+01,2.331697546565579771e+01,6.655456913179818024e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.535999999999999943e+01,5.000000000000000000e+01
5.500000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,2.601747884302622182e+01,2.336397682084400884e+01,6.185443361297684461e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.535999999999999943e+01,5.000000000000000000e+01
5.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.601747884302622182e+01,2.340765890371426394e+01,5.748622532595140111e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.535999999999999943e+01,5.000000000000000000e+01
5.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.601747884302622182e+01,2.344825612386340197e+01,5.342650331103749872e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.535999999999999943e+01,5.000000000000000000e+01
5.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.595210829316937051e+01,2.361211091725837719e+01,4.357807895722529690e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.539000000000000057e+01,5.000000000000000000e+01
5.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.573420646031321724e+01,2.406330136462405278e+01,2.024921750627296513e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.548999999999999488e+01,5.000000000000000000e+01
6.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.560346536059951461e+01,2.432985068088747838e+01,6.668395851300827626e-02,0.000000000000000000e+00,8.729999999999999716e+01,7.554999999999999716e+01,5.000000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.551630462745703198e+01,2.450272606139647635e+01,-1.903068885350817085e-02,0.000000000000000000e+00,8.729999999999999716e+01,7.559000000000000341e+01,5.000000000000000000e+01
6.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.545093407760018067e+01,2.462750667988296982e+01,-7.844075748315121333e-02,0.000000000000000000e+00,8.729999999999999716e+01,7.562000000000000455e+01,5.000000000000000000e+01
6.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.532019297788647449e+01,2.487421629360019537e+01,-1.944092714866703098e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.568000000000000682e+01,5.000000000000000000e+01
6.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.532019297788647449e+01,2.486048695940086972e+01,-1.806799372873431897e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.568000000000000682e+01,5.000000000000000000e+01
6.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.532019297788647449e+01,2.484772720147799774e+01,-1.679201793644733154e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.568000000000000682e+01,5.000000000000000000e+01
6.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.532019297788647449e+01,2.483586854759963103e+01,-1.560615254861068280e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.568000000000000682e+01,5.000000000000000000e+01
6.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.503692059517346991e+01,2.537138721018272491e+01,-4.083078053561951526e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.581000000000000227e+01,5.000000000000000000e+01
6.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.523303224474402739e+01,2.496417845321691331e+01,-1.972106979609415944e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.571999999999999886e+01,5.000000000000000000e+01
6.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.497155004531661859e+01,2.545474960233140749e+01,-4.262996476480258590e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.584000000000000341e+01,5.000000000000000000e+01
7.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.481901876231731663e+01,2.571893467709210057e+01,-5.379534394094178662e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.590999999999999659e+01,5.000000000000000000e+01
7.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.460111692946113138e+01,2.610135925465759144e+01,-7.024761841187217026e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.601000000000000512e+01,5.000000000000000000e+01
7.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.460111692946113138e+01,2.605174983929853383e+01,-6.528667687596643177e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.601000000000000512e+01,5.000000000000000000e+01
7.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.460111692946113138e+01,2.600564387949840750e+01,-6.067608089595381005e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.601000000000000512e+01,5.000000000000000000e+01
7.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.460111692946113138e+01,2.596279395849640892e+01,-5.639108879575412958e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.601000000000000512e+01,5.000000000000000000e+01
7.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.460111692946113138e+01,2.592297013229612901e+01,-5.240870617572602752e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.601000000000000512e+01,5.000000000000000000e+01
7.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.425247399689127192e+01,2.655862312537029979e+01,-8.110971222615729337e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.617000000000000171e+01,5.000000000000000000e+01
7.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.433963473003375455e+01,2.633317670733142180e+01,-6.728114373651760127e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.612999999999999545e+01,5.000000000000000000e+01
7.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.412173289717756930e+01,2.670607750802542668e+01,-8.278104052029959803e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.623000000000000398e+01,5.000000000000000000e+01
7.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.390383106432141602e+01,2.706803216086478159e+01,-9.718632251861973881e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.632999999999999829e+01,5.000000000000000000e+01
