t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
4.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.011196920853388548e+01,6.642494687025940481e-02,-1.783941554041448829e-01,0.000000000000000000e+00,7.729999999999999716e+01,5.442155019889815293e+01,5.000000000000000000e+01
4.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.985256144567880199e+01,5.543225600605047321e-01,-4.068840057393067200e-01,0.000000000000000000e+00,7.729999999999999716e+01,5.454098642503168293e+01,5.000000000000000000e+01
4.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.959230771983960295e+01,1.027716225427272700e+00,-6.200239452668756535e-01,0.000000000000000000e+00,7.729999999999999716e+01,5.466075960267648526e+01,5.000000000000000000e+01
4.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.933131977048150674e+01,1.487474377827194605e+00,-8.187941483087012307e-01,0.000000000000000000e+00,7.729999999999999716e+01,5.478082086223430025e+01,5.000000000000000000e+01
4.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.906970408535482875e+01,1.934406363992324129e+00,-1.004110449347152878e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.490112363990548516e+01,5.000000000000000000e+01
4.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.880756212783244052e+01,2.369266547639568898e+00,-1.176828675472009200e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.502162357782354007e+01,5.000000000000000000e+01
4.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.854499055451845635e+01,2.792758127389809442e+00,-1.337748681908265791e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.514227842846373306e+01,5.000000000000000000e+01
4.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.828208142354360177e+01,3.205536687663850692e+00,-1.487618111207452243e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.526304796314298784e+01,5.000000000000000000e+01
5.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.801892239394564399e+01,3.608213501301641202e+00,-1.627135895247284969e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.538389388443646766e+01,5.000000000000000000e+01
5.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.775559691651523053e+01,4.001358601333982357e+00,-1.756955517849212889e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.550477974234332379e+01,5.000000000000000000e+01
